filename,control_ref,standard_id,checklist_item_id,status,confidence,excerpt,inference_source,extracted_at
Data Quality Accuracy Procedure.docx,Art.28,ISO27701:2019,item:Art.28:instructions,present,medium,Follow client instructions for updates and corrections,extracted,2026-08-17 22:13:51.017861+00
Data Quality Accuracy Procedure.docx,Art.28,GDPR:2016/679,item:Art.28:security,present,medium,"- GDPR Article 5\(1\)\(d\)
- ISO/IEC 27701:2019 A\.7\.4\.3",fingerprint_match,2026-08-17 22:13:51.017861+00
Data Quality Accuracy Procedure.docx,B.8.2.6,ISO27701:2019,item:B.8.2.6:rev_accuracy_sample,present,medium,"- Clarify in contracts who is responsible for data accuracy
- Follow client instructions for updates and corrections
- Avoid altering source data unless contractually permitted",fingerprint_match,2026-08-17 22:13:51.017861+00
Data Quality Accuracy Procedure.docx,A.7.3.6,ISO27701:2019,,present,medium,"Allow users to view and update their data (e.g., via account portal); Provide clear contact for update requests (e.g., privacy@arionnetworks.com)",extracted,2026-08-17 22:13:51.017861+00
Data Quality Accuracy Procedure.docx,A.7.3.9,ISO27701:2019,,present,medium,"Any identified errors must be: Logged and assessed within 2 business days, Corrected within 5 business days; Correction efforts are tracked as part of the DSR Register (DOC041B)",extracted,2026-08-17 22:13:51.017861+00
Data Quality Accuracy Procedure.docx,A.7.4.7,ISO27701:2019,,present,low,Include review cycles in data retention and DPIA evaluations,extracted,2026-08-17 22:13:51.017861+00
Data Quality Accuracy Procedure.docx,A.7.2.6,ISO27701:2019,,present,medium,Clarify in contracts who is responsible for data accuracy; Follow client instructions for updates and corrections; Avoid altering source data unless contractually permitted,extracted,2026-08-17 22:13:51.017861+00
Data Quality Accuracy Procedure.docx,A.5.34,ISO27001:2022,item:A.5.34:owner,present,medium,"[Bridge: 27701 A.7.4.3 accuracy and quality of PII operationalises 27001 A.5.34 data-integrity aspect of privacy protection.] - Clarify in contracts who is responsible for data accuracy
- Follow clien",xfw_bridge,2026-08-17 22:13:51.406659+00
Data Quality Accuracy Procedure.docx,A.5.14,ISO27001:2022,item:A.5.14:authorisation,present,medium,"[Bridge: Information transfer controls must cover secure provision of portable personal data — format, encryption, integrity verification.] - Data collected directly from individuals
- Client\-provide",xfw_bridge,2026-08-17 22:13:51.406659+00
Data Quality Accuracy Procedure.docx,A.8.24,ISO27001:2022,item:A.8.24:algorithms,present,medium,"[Bridge: Cryptography must protect portable personal data in transit — the exported dataset must be encrypted for transmission.] - Data collected directly from individuals
- Client\-provided data hand",xfw_bridge,2026-08-17 22:13:51.406659+00
Data Quality Accuracy Procedure.docx,A.7.3.8,ISO27701:2019,item:A.7.3.8:proc_deleted_notification,present,medium,"[Bridge: 27701 A.7.3.8 structured commonly-used machine-readable format aligns with Art.20 portability.] - Data collected directly from individuals
- Client\-provided data handled under processing con",xfw_bridge,2026-08-17 22:13:51.406659+00
Records of Processing Activities.docx,A.5.34,ISO27001:2022,item:A.5.34:pii_inventory,present,medium,"It ensures that all personal data processing is documented, reviewed, and auditable\.",fingerprint_match,2026-08-17 22:13:55.797099+00
Records of Processing Activities.docx,A.5.34,ISO27001:2022,item:A.5.34:reg_controls_applied,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-17 22:13:55.797099+00
Records of Processing Activities.docx,A.5.34,ISO27001:2022,item:A.5.34:reg_data_subjects,present,medium,"It ensures that all personal data processing is documented, reviewed, and auditable\.",fingerprint_match,2026-08-17 22:13:55.797099+00
Records of Processing Activities.docx,A.5.34,ISO27701:2019,item:A.5.34:reg_lawful_basis,present,high,"Legal Basis	Lawful basis (e.g. consent, contract, legal obligation)",extracted,2026-08-17 22:13:55.797099+00
Records of Processing Activities.docx,A.5.34,ISO27001:2022,item:A.5.34:reg_owner_per_activity,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-17 22:13:55.797099+00
Records of Processing Activities.docx,A.5.34,ISO27001:2022,item:A.5.34:applicable_laws,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-17 22:13:55.797099+00
Records of Processing Activities.docx,A.5.34,ISO27001:2022,item:A.5.34:data_subject_rights,present,medium,"It ensures that all personal data processing is documented, reviewed, and auditable\.",fingerprint_match,2026-08-17 22:13:55.797099+00
Records of Processing Activities.docx,A.5.34,ISO27001:2022,item:A.5.34:security_controls_ref,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-17 22:13:55.797099+00
Records of Processing Activities.docx,A.5.34,ISO27001:2022,item:A.5.34:scope_controller_role,present,medium,in the role of either PII Controller or Processor\.,fingerprint_match,2026-08-17 22:13:55.797099+00
Records of Processing Activities.docx,A.5.34,ISO27001:2022,item:A.5.34:scope_data_subjects,present,medium,"It ensures that all personal data processing is documented, reviewed, and auditable\.",fingerprint_match,2026-08-17 22:13:55.797099+00
Records of Processing Activities.docx,A.5.34,ISO27001:2022,item:A.5.34:scope_privacy_laws,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-17 22:13:55.797099+00
Records of Processing Activities.docx,A.7.2.8,ISO27701:2019,item:A.7.2.8:scope_exclusions,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-17 22:13:55.797099+00
Records of Processing Activities.docx,A.7.2.8,ISO27701:2019,item:A.7.2.8:ropa_pii_categories,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-17 22:13:55.797099+00
Records of Processing Activities.docx,A.7.2.8,ISO27701:2019,item:A.7.2.8:ropa_security_measures,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-17 22:13:55.797099+00
Records of Processing Activities.docx,A.7.2.8,ISO27701:2019,item:A.7.2.8:proc_add_activity,present,high,"When a new processing activity is planned, the business owner must notify the Data Protection & Risk Manager.",extracted,2026-08-17 22:13:55.797099+00
Records of Processing Activities.docx,Art.15,GDPR:2016/679,item:Art.15:complaint,present,medium,"__Audit & Reporting__ – The RoPA is made available for:
	- Internal audits
	- Supervisory authority requests \(e\.g\., ÚOOÚ, CNIL\)
	- Certification and compliance reviews",fingerprint_match,2026-08-17 22:13:55.797099+00
Records of Processing Activities.docx,Art.20,GDPR:2016/679,item:Art.20:scope_in_scope_activities,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-17 22:13:55.797099+00
Records of Processing Activities.docx,Art.24,GDPR:2016/679,item:Art.24:role_chosen,present,medium,in the role of either PII Controller or Processor\.,fingerprint_match,2026-08-17 22:13:55.797099+00
Records of Processing Activities.docx,Art.30,GDPR:2016/679,item:Art.30:categories_data,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-17 22:13:55.797099+00
Records of Processing Activities.docx,Art.30,GDPR:2016/679,item:Art.30:categories_ds,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-17 22:13:55.797099+00
Records of Processing Activities.docx,Art.30,GDPR:2016/679,item:Art.30:purposes,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-17 22:13:55.797099+00
Records of Processing Activities.docx,Art.32,GDPR:2016/679,item:Art.32:scope_authority_compliance,present,medium,"__Audit & Reporting__ – The RoPA is made available for:
	- Internal audits
	- Supervisory authority requests \(e\.g\., ÚOOÚ, CNIL\)
	- Certification and compliance reviews",fingerprint_match,2026-08-17 22:13:55.797099+00
Records of Processing Activities.docx,Art.32,GDPR:2016/679,item:Art.32:reg_activity_id,present,medium,"This procedure applies to all business units, systems, processes, and services that involve the collection, use, storage, or transmission of personally identifiable information \(PII\) by Arion Networ",fingerprint_match,2026-08-17 22:13:55.797099+00
Records of Processing Activities.docx,Art.32,GDPR:2016/679,item:Art.32:reg_risk_assessment,present,medium,"__Initiation__ – When a new processing activity is planned, the business owner must notify the Data Protection & Risk Manager\.",fingerprint_match,2026-08-17 22:13:55.797099+00
Records of Processing Activities.docx,Art.35,GDPR:2016/679,item:Art.35:reg_dpia_id,present,medium,__Documentation__ – The activity is entered into the centralized RoPA Register \(Excel workbook stored in SharePoint\)\.,fingerprint_match,2026-08-17 22:13:55.797099+00
Records of Processing Activities.docx,B.8.2.6,ISO27701:2019,item:B.8.2.6:scope_coverage_test,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-17 22:13:55.797099+00
Records of Processing Activities.docx,B.8.2.6,ISO27701:2019,item:B.8.2.6:scope_customer_engagements,present,medium,This procedure defines how Arion Networks s\.r\.o\.,fingerprint_match,2026-08-17 22:13:55.797099+00
Records of Processing Activities.docx,B.8.2.6,ISO27701:2019,item:B.8.2.6:scope_own_controller_exclusion,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-17 22:13:55.797099+00
Records of Processing Activities.docx,B.8.2.6,ISO27701:2019,item:B.8.2.6:ropa_processing_categories,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-17 22:13:55.797099+00
Records of Processing Activities.docx,B.8.2.6,ISO27701:2019,item:B.8.2.6:ropa_security_measures,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-17 22:13:55.797099+00
Records of Processing Activities.docx,B.8.2.6,ISO27701:2019,item:B.8.2.6:ropa_subprocessor_list,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-17 22:13:55.797099+00
Records of Processing Activities.docx,B.8.2.6,ISO27701:2019,item:B.8.2.6:ropa_transfers,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-17 22:13:55.797099+00
Records of Processing Activities.docx,B.8.2.6,ISO27701:2019,item:B.8.2.6:proc_subprocessor_update,present,high,Subprocessors	Any third parties involved,extracted,2026-08-17 22:13:55.797099+00
Records of Processing Activities.docx,A.5.34,ISO27001:2022,item:A.5.34:reg_retention,present,medium,"It ensures that all personal data processing is documented, reviewed, and auditable\.",fingerprint_match,2026-08-17 22:13:55.797099+00
Records of Processing Activities.docx,A.7.2.1,ISO27701:2019,item:A.7.2.1:rev_coverage_check,present,high,Purpose of Processing	Why the data is being processed,extracted,2026-08-17 22:13:55.797099+00
Records of Processing Activities.docx,A.7.2.5,ISO27701:2019,,present,high,High-risk processing activities identified during RoPA review must undergo DPIA per DOC042H before implementation.,extracted,2026-08-17 22:13:55.797099+00
Records of Processing Activities.docx,A.7.2.2,ISO27701:2019,,present,high,"Legal Basis	Lawful basis (e.g. consent, contract, legal obligation)",extracted,2026-08-17 22:13:55.797099+00
Records of Processing Activities.docx,A.7.5.1,ISO27701:2019,,present,high,"International Transfers	Details of transfers outside the EU/EEA, if applicable",extracted,2026-08-17 22:13:55.797099+00
Records of Processing Activities.docx,A.7.5.2,ISO27701:2019,,present,high,"International Transfers	Details of transfers outside the EU/EEA, if applicable",extracted,2026-08-17 22:13:55.797099+00
Records of Processing Activities.docx,A.7.4.7,ISO27701:2019,,present,high,Retention Period	Timeframe for keeping the data,extracted,2026-08-17 22:13:55.797099+00
Records of Processing Activities.docx,B.8.5.7,ISO27701:2019,,present,medium,Subprocessors	Any third parties involved,extracted,2026-08-17 22:13:55.797099+00
Records of Processing Activities.docx,B.8.2.2,ISO27701:2019,,present,medium,Purpose of Processing	Why the data is being processed,extracted,2026-08-17 22:13:55.797099+00
Records of Processing Activities.docx,A.7.2.1,ISO27701:2019,item:A.7.2.1:proc_change_control,present,medium,[Bridge: 27701 A.7.2.1 identify and document purpose of PII processing implements 27001 A.5.34 privacy protection through purpose specification — the foundational scoping decision.] maintains its Reco,xfw_bridge,2026-08-17 22:13:56.169513+00
Records of Processing Activities.docx,A.7.2.2,ISO27701:2019,item:A.7.2.2:proc_basis_catalog,present,medium,[Bridge: 27701 A.7.2.2 identifying lawful basis implements 27001 A.5.34 by grounding processing legitimacy in law.] maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Arti,xfw_bridge,2026-08-17 22:13:56.169513+00
Records of Processing Activities.docx,A.7.2.3,ISO27701:2019,item:A.7.2.3:proc_children_overlay,present,medium,[Bridge: 27701 A.7.2.3 determining when consent is required is a scoping decision that implements 27001 A.5.34 privacy protection.] maintains its Records of Processing Activities \(RoPA\) in accordanc,xfw_bridge,2026-08-17 22:13:56.169513+00
Records of Processing Activities.docx,A.7.2.4,ISO27701:2019,item:A.7.2.4:proc_demonstration_pathway,present,medium,[Bridge: 27701 A.7.2.4 obtaining + recording consent operationalises 27001 A.5.34 through evidence of lawful basis.] maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Art,xfw_bridge,2026-08-17 22:13:56.169513+00
Records of Processing Activities.docx,A.7.2.5,ISO27701:2019,item:A.7.2.5:proc_29134_alignment,present,medium,[Bridge: 27701 A.7.2.5 privacy impact assessment operationalises 27001 A.5.34 by identifying + treating PII-specific risks.] maintains its Records of Processing Activities \(RoPA\) in accordance with ,xfw_bridge,2026-08-17 22:13:56.169513+00
Records of Processing Activities.docx,A.7.2.7,ISO27701:2019,item:A.7.2.7:proc_arrangement_form,present,medium,[Bridge: Joint controllership is a PII-specific arrangement type under 27001 A.5.34 privacy protection.] maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ,xfw_bridge,2026-08-17 22:13:56.169513+00
Records of Processing Activities.docx,A.7.3.1,ISO27701:2019,item:A.7.3.1:proc_accessibility,present,medium,[Bridge: 27701 A.7.3.1 determining + fulfilling PII principal obligations operationalises 27001 A.5.34 privacy protection.] maintains its Records of Processing Activities \(RoPA\) in accordance with G,xfw_bridge,2026-08-17 22:13:56.169513+00
Records of Processing Activities.docx,A.7.3.2,ISO27701:2019,item:A.7.3.2:proc_field_catalog,present,medium,[Bridge: 27701 A.7.3.2 determining information for PII principals scopes the transparency artefacts required by 27001 A.5.34.] maintains its Records of Processing Activities \(RoPA\) in accordance wit,xfw_bridge,2026-08-17 22:13:56.169513+00
Records of Processing Activities.docx,A.7.3.3,ISO27701:2019,item:A.7.3.3:proc_at_collection,present,medium,[Bridge: 27701 A.7.3.3 providing information to PII principals delivers the transparency artefacts required by 27001 A.5.34.] maintains its Records of Processing Activities \(RoPA\) in accordance with,xfw_bridge,2026-08-17 22:13:56.169513+00
Records of Processing Activities.docx,A.7.3.4,ISO27701:2019,item:A.7.3.4:proc_channel_parity,present,medium,[Bridge: 27701 A.7.3.4 providing consent modification / withdrawal mechanisms operationalises 27001 A.5.34 respect for principal choice.] maintains its Records of Processing Activities \(RoPA\) in acc,xfw_bridge,2026-08-17 22:13:56.169513+00
Records of Processing Activities.docx,A.7.3.5,ISO27701:2019,item:A.7.3.5:proc_absolute_objection,present,medium,[Bridge: 27701 A.7.3.5 objection-to-processing mechanism operationalises 27001 A.5.34 respect for principal choice.] maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Art,xfw_bridge,2026-08-17 22:13:56.169513+00
Records of Processing Activities.docx,A.7.3.7,ISO27701:2019,item:A.7.3.7:proc_ack_receipt,present,medium,[Bridge: 27701 A.7.3.7 informing third parties of principal-initiated changes propagates 27001 A.5.34 protection downstream.] maintains its Records of Processing Activities \(RoPA\) in accordance with,xfw_bridge,2026-08-17 22:13:56.169513+00
Records of Processing Activities.docx,A.7.3.8,ISO27701:2019,item:A.7.3.8:proc_deleted_notification,present,medium,[Bridge: 27701 A.7.3.8 providing PII copies to principals operationalises 27001 A.5.34 access-to-own-data protection.] maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR A,xfw_bridge,2026-08-17 22:13:56.169513+00
Records of Processing Activities.docx,A.7.3.9,ISO27701:2019,item:A.7.3.9:proc_complaint_route,present,medium,[Bridge: 27701 A.7.3.9 handling PII principal requests is the operational surface of 27001 A.5.34 privacy protection.] maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR A,xfw_bridge,2026-08-17 22:13:56.169513+00
Records of Processing Activities.docx,A.7.3.10,ISO27701:2019,item:A.7.3.10:proc_cross_link_art22,present,medium,[Bridge: 27701 A.7.3.10 automated decision-making controls are a PII-specific application of 27001 A.5.34 protection.] maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR A,xfw_bridge,2026-08-17 22:13:56.169513+00
Records of Processing Activities.docx,A.7.4.1,ISO27701:2019,item:A.7.4.1:proc_default_off,present,medium,[Bridge: 27701 A.7.4.1 limit collection operationalises 27001 A.5.34 minimisation principle at the collection interface.] maintains its Records of Processing Activities \(RoPA\) in accordance with GDP,xfw_bridge,2026-08-17 22:13:56.169513+00
Records of Processing Activities.docx,A.7.4.2,ISO27701:2019,item:A.7.4.2:proc_access_limit,present,medium,[Bridge: 27701 A.7.4.2 limit processing operationalises 27001 A.5.34 minimisation principle at the processing layer.] maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Ar,xfw_bridge,2026-08-17 22:13:56.169513+00
Records of Processing Activities.docx,A.7.4.3,ISO27701:2019,item:A.7.4.3:proc_correction_link,present,medium,[Bridge: 27701 A.7.4.3 accuracy and quality of PII operationalises 27001 A.5.34 data-integrity aspect of privacy protection.] maintains its Records of Processing Activities \(RoPA\) in accordance with,xfw_bridge,2026-08-17 22:13:56.169513+00
Records of Processing Activities.docx,A.7.4.4,ISO27701:2019,item:A.7.4.4:proc_deidentification_technique,present,medium,[Bridge: 27701 A.7.4.4 PII minimisation objectives directly implement 27001 A.5.34 minimisation principle at the policy layer.] maintains its Records of Processing Activities \(RoPA\) in accordance wi,xfw_bridge,2026-08-17 22:13:56.169513+00
Records of Processing Activities.docx,A.7.4.6,ISO27701:2019,item:A.7.4.6:proc_disposal_period,present,medium,[Bridge: Temporary-file discipline is a privacy-protection concern under 27001 A.5.34 — transient PII must be cleaned up.] maintains its Records of Processing Activities \(RoPA\) in accordance with GD,xfw_bridge,2026-08-17 22:13:56.169513+00
Records of Processing Activities.docx,B.8.3.1,ISO27701:2019,item:B.8.3.1:proc_contract_scope,present,medium,[Bridge: 27701 B.8.3.1 processor obligations to PII principals operationalises 27001 A.5.34 downstream when the processor receives principal requests.] maintains its Records of Processing Activities \,xfw_bridge,2026-08-17 22:13:56.169513+00
Records of Processing Activities.docx,A.5.9,ISO27001:2022,item:A.5.9:proc_ownership,present,medium,"[Bridge: 27701 A.7.2.8 RoPA is a records-program artefact analogous to 27001 A.5.9 asset register — same records-program spine, differs by scope (PII processing activities vs information/associated as",xfw_bridge,2026-08-17 22:13:56.169513+00
Records of Processing Activities.docx,A.5.33,ISO27001:2022,item:A.5.33:owner,present,medium,"[Bridge: Protection of records must cover the ROPA itself as a compliance record — must be maintained, protected and available to the DPA.] maintains its Records of Processing Activities \(RoPA\) in a",xfw_bridge,2026-08-17 22:13:56.169513+00
Records of Processing Activities.docx,A.5.37,ISO27001:2022,item:A.5.37:owner_per_procedure,present,medium,"[Bridge: Documented operating procedures must include the ROPA maintenance process — how often reviewed, who updates it, change control.] maintains its Records of Processing Activities \(RoPA\) in acc",xfw_bridge,2026-08-17 22:13:56.169513+00
Records of Processing Activities.docx,A.5.12,ISO27001:2022,item:A.5.12:comm_audience,present,medium,"[Bridge: Information classification identifies categories of personal data, supporting Art.30 records of processing activities.] maintains its Records of Processing Activities \(RoPA\) in accordance w",xfw_bridge,2026-08-17 22:13:56.169513+00
Records of Processing Activities.docx,B.8.5.3,ISO27701:2019,item:B.8.5.3:proc_authority_source,present,medium,[Bridge: 27701 B.8.5.3 processor disclosure records — same records-programme discipline as Art.30.] maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/I,xfw_bridge,2026-08-17 22:13:56.169513+00
Records of Processing Activities.docx,A.5.1,ISO27001:2022,item:A.5.1:legal_compliance,present,medium,"[Bridge: Information security policies provide the documented framework for 'appropriate technical and organisational measures'.] This procedure applies to all business units, systems, processes, and ",xfw_bridge,2026-08-17 22:13:56.169513+00
Records of Processing Activities.docx,A.5.23,ISO27001:2022,item:A.5.23:controls_method,present,medium,"[Bridge: Cloud service security controls implement Art.32 appropriate technical measures for personal data in cloud environments.] This procedure applies to all business units, systems, processes, and",xfw_bridge,2026-08-17 22:13:56.169513+00
Records of Processing Activities.docx,A.8.5,ISO27001:2022,item:A.8.5:proc_a517_linkage,present,medium,"[Bridge: Secure authentication is an explicit technical measure for Art.32 security of processing.] This procedure applies to all business units, systems, processes, and services that involve the coll",xfw_bridge,2026-08-17 22:13:56.169513+00
Consent Management Procedure.docx,A.5.34,ISO27001:2022,item:A.5.34:pii_inventory,present,medium,"obtains, records, and manages consent for the processing of personal data, including mechanisms for withdrawal, in alignment with:",fingerprint_match,2026-08-17 22:14:00.945528+00
Consent Management Procedure.docx,A.5.34,ISO27001:2022,item:A.5.34:reg_data_subjects,present,medium,"obtains, records, and manages consent for the processing of personal data, including mechanisms for withdrawal, in alignment with:",fingerprint_match,2026-08-17 22:14:00.945528+00
Consent Management Procedure.docx,A.5.34,ISO27701:2019,item:A.5.34:reg_lawful_basis,present,medium,Consent is not required in every case of personal data processing. The organization distinguishes between processing that relies on consent and processing that relies on other lawful bases.,extracted,2026-08-17 22:14:00.945528+00
Consent Management Procedure.docx,A.5.34,ISO27001:2022,item:A.5.34:reg_owner_per_activity,present,medium,"obtains, records, and manages consent for the processing of personal data, including mechanisms for withdrawal, in alignment with:",fingerprint_match,2026-08-17 22:14:00.945528+00
Consent Management Procedure.docx,A.5.34,ISO27001:2022,item:A.5.34:reg_purposes,present,medium,"- Consent is the legal basis for processing
- Individuals have the right to opt out of data use \(e\.g\., for marketing, analytics, or third\-party sharing\)
- Regulatory or contractual obligations re",fingerprint_match,2026-08-17 22:14:00.945528+00
Consent Management Procedure.docx,A.5.34,ISO27001:2022,item:A.5.34:applicable_laws,present,medium,"- GDPR Article 6\(1\)\(a\), Article 7
- ISO/IEC 27701:2019 control A\.7\.5\.5
- CCPA/CPRA consumer opt\-out rights",fingerprint_match,2026-08-17 22:14:00.945528+00
Consent Management Procedure.docx,A.5.34,ISO27001:2022,item:A.5.34:data_subject_rights,present,medium,"obtains, records, and manages consent for the processing of personal data, including mechanisms for withdrawal, in alignment with:",fingerprint_match,2026-08-17 22:14:00.945528+00
Consent Management Procedure.docx,A.5.34,ISO27001:2022,item:A.5.34:lawful_basis,present,medium,"obtains, records, and manages consent for the processing of personal data, including mechanisms for withdrawal, in alignment with:",fingerprint_match,2026-08-17 22:14:00.945528+00
