filename,control_ref,standard_id,checklist_item_id,status,confidence,excerpt,inference_source,extracted_at
Data Quality Accuracy Procedure.docx,A.7.4.4,ISO27701:2019,item:A.7.4.4:rev_date,present,medium,Collect only verifiable data where possible,extracted,2026-08-17 21:38:53.711313+00
Data Quality Accuracy Procedure.docx,Art.15,GDPR:2016/679,item:Art.15:copy,present,medium,"- Data collected directly from individuals
- Client\-provided data handled under processing contracts
- Training participants and platform account data",fingerprint_match,2026-08-17 21:38:53.711313+00
Data Quality Accuracy Procedure.docx,Art.15,GDPR:2016/679,item:Art.15:source,present,medium,"To ensure all personal data processed by Arion Networks is accurate, up to date, and relevant, in line with:",fingerprint_match,2026-08-17 21:38:53.711313+00
Data Quality Accuracy Procedure.docx,Art.20,GDPR:2016/679,item:Art.20:export_format,present,medium,"- Use structured forms with validation \(e\.g\., date formats, email check\)
- Collect only verifiable data where possible",fingerprint_match,2026-08-17 21:38:53.711313+00
Data Quality Accuracy Procedure.docx,Art.20,GDPR:2016/679,item:Art.20:scope_boundary,present,medium,"- Data collected directly from individuals
- Client\-provided data handled under processing contracts
- Training participants and platform account data",fingerprint_match,2026-08-17 21:38:53.711313+00
Data Quality Accuracy Procedure.docx,B.8.2.6,ISO27701:2019,item:B.8.2.6:rev_accuracy_sample,present,medium,"- Clarify in contracts who is responsible for data accuracy
- Follow client instructions for updates and corrections
- Avoid altering source data unless contractually permitted",fingerprint_match,2026-08-17 21:38:53.711313+00
Data Quality Accuracy Procedure.docx,A.7.3.9,ISO27701:2019,,present,medium,Correction efforts are tracked as part of the DSR Register (DOC041B),extracted,2026-08-17 21:38:53.711313+00
Data Quality Accuracy Procedure.docx,A.7.2.6,ISO27701:2019,,present,medium,Clarify in contracts who is responsible for data accuracy Follow client instructions for updates and corrections Avoid altering source data unless contractually permitted,extracted,2026-08-17 21:38:53.711313+00
Data Quality Accuracy Procedure.docx,A.5.34,ISO27001:2022,item:A.5.34:owner,present,medium,"[Bridge: 27701 A.7.4.3 accuracy and quality of PII operationalises 27001 A.5.34 data-integrity aspect of privacy protection.] - Clarify in contracts who is responsible for data accuracy
- Follow clien",xfw_bridge,2026-08-17 21:38:54.099395+00
Data Quality Accuracy Procedure.docx,A.5.33,ISO27001:2022,item:A.5.33:owner,present,medium,"[Bridge: Records of processing activities (Art.30) provide the structured information required to respond to subject access requests.] - Data collected directly from individuals
- Client\-provided dat",xfw_bridge,2026-08-17 21:38:54.099395+00
Data Quality Accuracy Procedure.docx,A.7.3.6,ISO27701:2019,item:A.7.3.6:proc_access_flow,present,medium,"[Bridge: 27701 A.7.3.6 access operationalises Art.15 right of access.] - Data collected directly from individuals
- Client\-provided data handled under processing contracts
- Training participants and",xfw_bridge,2026-08-17 21:38:54.099395+00
Data Quality Accuracy Procedure.docx,B.8.3.1,ISO27701:2019,item:B.8.3.1:proc_contract_scope,present,medium,"[Bridge: 27701 B.8.3.1 supports customer Art.15 fulfilment — processor makes processing information available.] - Data collected directly from individuals
- Client\-provided data handled under process",xfw_bridge,2026-08-17 21:38:54.099395+00
Data Quality Accuracy Procedure.docx,A.5.14,ISO27001:2022,item:A.5.14:authorisation,present,medium,"[Bridge: Information transfer controls must cover secure provision of portable personal data — format, encryption, integrity verification.] - Data collected directly from individuals
- Client\-provide",xfw_bridge,2026-08-17 21:38:54.099395+00
Data Quality Accuracy Procedure.docx,A.8.24,ISO27001:2022,item:A.8.24:algorithms,present,medium,"[Bridge: Cryptography must protect portable personal data in transit — the exported dataset must be encrypted for transmission.] - Data collected directly from individuals
- Client\-provided data hand",xfw_bridge,2026-08-17 21:38:54.099395+00
Data Quality Accuracy Procedure.docx,A.7.3.8,ISO27701:2019,item:A.7.3.8:proc_deleted_notification,present,medium,"[Bridge: 27701 A.7.3.8 structured commonly-used machine-readable format aligns with Art.20 portability.] - Data collected directly from individuals
- Client\-provided data handled under processing con",xfw_bridge,2026-08-17 21:38:54.099395+00
Records of Processing Activities.docx,A.5.34,ISO27001:2022,item:A.5.34:reg_owner_per_activity,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-17 21:38:59.069276+00
Records of Processing Activities.docx,A.7.2.8,ISO27701:2019,item:A.7.2.8:scope_exclusions,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-17 21:38:59.069276+00
Records of Processing Activities.docx,A.7.2.8,ISO27701:2019,item:A.7.2.8:ropa_pii_categories,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-17 21:38:59.069276+00
Records of Processing Activities.docx,A.7.2.8,ISO27701:2019,item:A.7.2.8:ropa_security_measures,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-17 21:38:59.069276+00
Records of Processing Activities.docx,A.7.2.8,ISO27701:2019,item:A.7.2.8:proc_add_activity,present,high,"When a new processing activity is planned, the business owner must notify the Data Protection & Risk Manager.",extracted,2026-08-17 21:38:59.069276+00
Records of Processing Activities.docx,Art.15,GDPR:2016/679,item:Art.15:proc_identity_pair_30,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-17 21:38:59.069276+00
Records of Processing Activities.docx,Art.15,GDPR:2016/679,item:Art.15:complaint,present,medium,"__Audit & Reporting__ – The RoPA is made available for:
	- Internal audits
	- Supervisory authority requests \(e\.g\., ÚOOÚ, CNIL\)
	- Certification and compliance reviews",fingerprint_match,2026-08-17 21:38:59.069276+00
Records of Processing Activities.docx,Art.15,GDPR:2016/679,item:Art.15:confirmation,present,medium,"It ensures that all personal data processing is documented, reviewed, and auditable\.",fingerprint_match,2026-08-17 21:38:59.069276+00
Records of Processing Activities.docx,Art.15,GDPR:2016/679,item:Art.15:source,present,medium,"It ensures that all personal data processing is documented, reviewed, and auditable\.",fingerprint_match,2026-08-17 21:38:59.069276+00
Records of Processing Activities.docx,Art.20,GDPR:2016/679,item:Art.20:scope_in_scope_activities,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-17 21:38:59.069276+00
Records of Processing Activities.docx,Art.24,GDPR:2016/679,item:Art.24:role_chosen,present,medium,in the role of either PII Controller or Processor\.,fingerprint_match,2026-08-17 21:38:59.069276+00
Records of Processing Activities.docx,Art.30,GDPR:2016/679,item:Art.30:categories_data,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-17 21:38:59.069276+00
Records of Processing Activities.docx,Art.30,GDPR:2016/679,item:Art.30:categories_ds,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-17 21:38:59.069276+00
Records of Processing Activities.docx,Art.30,GDPR:2016/679,item:Art.30:purposes,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-17 21:38:59.069276+00
Records of Processing Activities.docx,Art.32,GDPR:2016/679,item:Art.32:scope_authority_compliance,present,medium,"__Audit & Reporting__ – The RoPA is made available for:
	- Internal audits
	- Supervisory authority requests \(e\.g\., ÚOOÚ, CNIL\)
	- Certification and compliance reviews",fingerprint_match,2026-08-17 21:38:59.069276+00
Records of Processing Activities.docx,Art.32,GDPR:2016/679,item:Art.32:scope_processing_activities,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-17 21:38:59.069276+00
Records of Processing Activities.docx,Art.32,GDPR:2016/679,item:Art.32:reg_activity_id,present,medium,"This procedure applies to all business units, systems, processes, and services that involve the collection, use, storage, or transmission of personally identifiable information \(PII\) by Arion Networ",fingerprint_match,2026-08-17 21:38:59.069276+00
Records of Processing Activities.docx,Art.32,GDPR:2016/679,item:Art.32:reg_risk_assessment,present,medium,"__Initiation__ – When a new processing activity is planned, the business owner must notify the Data Protection & Risk Manager\.",fingerprint_match,2026-08-17 21:38:59.069276+00
Records of Processing Activities.docx,Art.35,GDPR:2016/679,item:Art.35:reg_dpia_id,present,medium,__Documentation__ – The activity is entered into the centralized RoPA Register \(Excel workbook stored in SharePoint\)\.,fingerprint_match,2026-08-17 21:38:59.069276+00
Records of Processing Activities.docx,B.8.2.6,ISO27701:2019,item:B.8.2.6:scope_coverage_test,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-17 21:38:59.069276+00
Records of Processing Activities.docx,B.8.2.6,ISO27701:2019,item:B.8.2.6:scope_customer_engagements,present,medium,This procedure defines how Arion Networks s\.r\.o\.,fingerprint_match,2026-08-17 21:38:59.069276+00
Records of Processing Activities.docx,B.8.2.6,ISO27701:2019,item:B.8.2.6:scope_own_controller_exclusion,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-17 21:38:59.069276+00
Records of Processing Activities.docx,B.8.2.6,ISO27701:2019,item:B.8.2.6:ropa_processing_categories,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-17 21:38:59.069276+00
Records of Processing Activities.docx,B.8.2.6,ISO27701:2019,item:B.8.2.6:ropa_security_measures,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-17 21:38:59.069276+00
Records of Processing Activities.docx,B.8.2.6,ISO27701:2019,item:B.8.2.6:ropa_subprocessor_list,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-17 21:38:59.069276+00
Records of Processing Activities.docx,B.8.2.6,ISO27701:2019,item:B.8.2.6:ropa_transfers,present,medium,maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/IEC 27701:2019 \(Controls A\.8\.2\.1 and A\.8\.2\.2\)\.,fingerprint_match,2026-08-17 21:38:59.069276+00
Records of Processing Activities.docx,B.8.2.6,ISO27701:2019,item:B.8.2.6:proc_subprocessor_update,present,high,Subprocessors	Any third parties involved,extracted,2026-08-17 21:38:59.069276+00
Records of Processing Activities.docx,A.7.2.1,ISO27701:2019,item:A.7.2.1:rev_coverage_check,present,high,Purpose of Processing	Why the data is being processed,extracted,2026-08-17 21:38:59.069276+00
Records of Processing Activities.docx,A.7.2.2,ISO27701:2019,,present,high,"Legal Basis	Lawful basis (e.g. consent, contract, legal obligation)",extracted,2026-08-17 21:38:59.069276+00
Records of Processing Activities.docx,A.7.2.5,ISO27701:2019,,present,high,High-risk processing activities identified during RoPA review must undergo DPIA per DOC042H before implementation.,extracted,2026-08-17 21:38:59.069276+00
Records of Processing Activities.docx,A.7.5.1,ISO27701:2019,,present,high,"International Transfers	Details of transfers outside the EU/EEA, if applicable",extracted,2026-08-17 21:38:59.069276+00
Records of Processing Activities.docx,A.7.5.2,ISO27701:2019,,present,medium,"International Transfers	Details of transfers outside the EU/EEA, if applicable",extracted,2026-08-17 21:38:59.069276+00
Records of Processing Activities.docx,A.7.4.7,ISO27701:2019,,present,high,Retention Period	Timeframe for keeping the data,extracted,2026-08-17 21:38:59.069276+00
Records of Processing Activities.docx,A.7.2.6,ISO27701:2019,,present,medium,Subprocessors	Any third parties involved,extracted,2026-08-17 21:38:59.069276+00
Records of Processing Activities.docx,B.8.5.7,ISO27701:2019,,present,medium,Subprocessors	Any third parties involved,extracted,2026-08-17 21:38:59.069276+00
Records of Processing Activities.docx,A.5.9,ISO27001:2022,item:A.5.9:proc_ownership,present,medium,"[Bridge: 27701 A.7.2.8 RoPA is a records-program artefact analogous to 27001 A.5.9 asset register — same records-program spine, differs by scope (PII processing activities vs information/associated as",xfw_bridge,2026-08-17 21:38:59.452223+00
Records of Processing Activities.docx,A.5.33,ISO27001:2022,item:A.5.33:owner,present,medium,"[Bridge: Records of processing activities (Art.30) provide the structured information required to respond to subject access requests.] __Audit & Reporting__ – The RoPA is made available for:
	- Intern",xfw_bridge,2026-08-17 21:38:59.452223+00
Records of Processing Activities.docx,A.5.34,ISO27001:2022,item:A.5.34:owner,present,medium,"[Bridge: PII protection includes subject access request procedures — the primary control for fulfilling DSAR identification, search, and response.] __Audit & Reporting__ – The RoPA is made available f",xfw_bridge,2026-08-17 21:38:59.452223+00
Records of Processing Activities.docx,A.7.3.6,ISO27701:2019,item:A.7.3.6:proc_access_flow,present,medium,"[Bridge: 27701 A.7.3.6 access operationalises Art.15 right of access.] __Audit & Reporting__ – The RoPA is made available for:
	- Internal audits
	- Supervisory authority requests \(e\.g\., ÚOOÚ, CNIL",xfw_bridge,2026-08-17 21:38:59.452223+00
Records of Processing Activities.docx,B.8.3.1,ISO27701:2019,item:B.8.3.1:proc_contract_scope,present,medium,"[Bridge: 27701 B.8.3.1 supports customer Art.15 fulfilment — processor makes processing information available.] __Audit & Reporting__ – The RoPA is made available for:
	- Internal audits
	- Supervisor",xfw_bridge,2026-08-17 21:38:59.452223+00
Records of Processing Activities.docx,A.5.37,ISO27001:2022,item:A.5.37:owner_per_procedure,present,medium,"[Bridge: Documented operating procedures must include the ROPA maintenance process — how often reviewed, who updates it, change control.] maintains its Records of Processing Activities \(RoPA\) in acc",xfw_bridge,2026-08-17 21:38:59.452223+00
Records of Processing Activities.docx,A.5.12,ISO27001:2022,item:A.5.12:comm_audience,present,medium,"[Bridge: Information classification identifies categories of personal data, supporting Art.30 records of processing activities.] maintains its Records of Processing Activities \(RoPA\) in accordance w",xfw_bridge,2026-08-17 21:38:59.452223+00
Records of Processing Activities.docx,B.8.5.3,ISO27701:2019,item:B.8.5.3:proc_authority_source,present,medium,[Bridge: 27701 B.8.5.3 processor disclosure records — same records-programme discipline as Art.30.] maintains its Records of Processing Activities \(RoPA\) in accordance with GDPR Article 30 and ISO/I,xfw_bridge,2026-08-17 21:38:59.452223+00
Records of Processing Activities.docx,A.5.1,ISO27001:2022,item:A.5.1:legal_compliance,present,medium,"[Bridge: Information security policies provide the documented framework for 'appropriate technical and organisational measures'.] This procedure applies to all business units, systems, processes, and ",xfw_bridge,2026-08-17 21:38:59.452223+00
Records of Processing Activities.docx,A.5.23,ISO27001:2022,item:A.5.23:controls_method,present,medium,"[Bridge: Cloud service security controls implement Art.32 appropriate technical measures for personal data in cloud environments.] This procedure applies to all business units, systems, processes, and",xfw_bridge,2026-08-17 21:38:59.452223+00
Records of Processing Activities.docx,A.8.5,ISO27001:2022,item:A.8.5:proc_a517_linkage,present,medium,"[Bridge: Secure authentication is an explicit technical measure for Art.32 security of processing.] This procedure applies to all business units, systems, processes, and services that involve the coll",xfw_bridge,2026-08-17 21:38:59.452223+00
Data Protection Impact Assessment (DPIA) Procedure.docx,6.1.2,ISO27001:2022,item:6.1.2:personal_data,present,medium,This procedure defines how Arion Networks conducts Data Protection Impact Assessments \(DPIAs\) to identify and mitigate privacy risks in accordance with:,fingerprint_match,2026-08-17 21:39:05.928975+00
Data Protection Impact Assessment (DPIA) Procedure.docx,6.1.3,ISO27001:2022,item:6.1.3:approval,present,medium,This procedure defines how Arion Networks conducts Data Protection Impact Assessments \(DPIAs\) to identify and mitigate privacy risks in accordance with:,fingerprint_match,2026-08-17 21:39:05.928975+00
Data Protection Impact Assessment (DPIA) Procedure.docx,A.5.34,ISO27001:2022,item:A.5.34:rev_dpia_review,present,medium,This procedure defines how Arion Networks conducts Data Protection Impact Assessments \(DPIAs\) to identify and mitigate privacy risks in accordance with:,fingerprint_match,2026-08-17 21:39:05.928975+00
Data Protection Impact Assessment (DPIA) Procedure.docx,A.5.8,ISO27001:2022,item:A.5.8:change_control,present,medium,"- GDPR Article 35
- ISO/IEC 27701:2019 control A\.7\.2\.5
- Privacy and Information Security and Data Management Policy \(DOC003\)",fingerprint_match,2026-08-17 21:39:05.928975+00
Data Protection Impact Assessment (DPIA) Procedure.docx,A.5.8,ISO27001:2022,item:A.5.8:requirements,present,medium,"- GDPR Article 35
- ISO/IEC 27701:2019 control A\.7\.2\.5
- Privacy and Information Security and Data Management Policy \(DOC003\)",fingerprint_match,2026-08-17 21:39:05.928975+00
Data Protection Impact Assessment (DPIA) Procedure.docx,A.7.2.5,ISO27701:2019,item:A.7.2.5:scope_art35_3_mandatory,present,medium,This procedure defines how Arion Networks conducts Data Protection Impact Assessments \(DPIAs\) to identify and mitigate privacy risks in accordance with:,fingerprint_match,2026-08-17 21:39:05.928975+00
Data Protection Impact Assessment (DPIA) Procedure.docx,A.7.2.5,ISO27701:2019,item:A.7.2.5:scope_exclusions,present,medium,This procedure defines how Arion Networks conducts Data Protection Impact Assessments \(DPIAs\) to identify and mitigate privacy risks in accordance with:,fingerprint_match,2026-08-17 21:39:05.928975+00
Data Protection Impact Assessment (DPIA) Procedure.docx,A.7.2.5,ISO27701:2019,item:A.7.2.5:scope_org_indicators,present,medium,This procedure defines how Arion Networks conducts Data Protection Impact Assessments \(DPIAs\) to identify and mitigate privacy risks in accordance with:,fingerprint_match,2026-08-17 21:39:05.928975+00
Data Protection Impact Assessment (DPIA) Procedure.docx,A.7.2.5,ISO27701:2019,item:A.7.2.5:scope_sa_lists,present,medium,This procedure defines how Arion Networks conducts Data Protection Impact Assessments \(DPIAs\) to identify and mitigate privacy risks in accordance with:,fingerprint_match,2026-08-17 21:39:05.928975+00
Data Protection Impact Assessment (DPIA) Procedure.docx,A.7.2.5,ISO27701:2019,item:A.7.2.5:proc_29134_alignment,present,medium,This procedure defines how Arion Networks conducts Data Protection Impact Assessments \(DPIAs\) to identify and mitigate privacy risks in accordance with:,fingerprint_match,2026-08-17 21:39:05.928975+00
Data Protection Impact Assessment (DPIA) Procedure.docx,A.7.2.5,ISO27701:2019,item:A.7.2.5:proc_assessment_scope,present,medium,This procedure defines how Arion Networks conducts Data Protection Impact Assessments \(DPIAs\) to identify and mitigate privacy risks in accordance with:,fingerprint_match,2026-08-17 21:39:05.928975+00
Data Protection Impact Assessment (DPIA) Procedure.docx,A.7.2.5,ISO27701:2019,item:A.7.2.5:proc_prior_consultation,present,medium,This procedure defines how Arion Networks conducts Data Protection Impact Assessments \(DPIAs\) to identify and mitigate privacy risks in accordance with:,fingerprint_match,2026-08-17 21:39:05.928975+00
Data Protection Impact Assessment (DPIA) Procedure.docx,A.7.2.5,ISO27701:2019,item:A.7.2.5:proc_trigger_criteria,present,high,DPIA must be conducted when processing: High Risk to Rights and Freedoms: New processing presents significant privacy risks; Significant Changes: Major modifications to existing processing activities ,extracted,2026-08-17 21:39:05.928975+00
Data Protection Impact Assessment (DPIA) Procedure.docx,A.7.2.5,ISO27701:2019,item:A.7.2.5:reg_completion_date,present,medium,This procedure defines how Arion Networks conducts Data Protection Impact Assessments \(DPIAs\) to identify and mitigate privacy risks in accordance with:,fingerprint_match,2026-08-17 21:39:05.928975+00
Data Protection Impact Assessment (DPIA) Procedure.docx,A.7.2.5,ISO27701:2019,item:A.7.2.5:reg_pia_id,present,medium,This procedure defines how Arion Networks conducts Data Protection Impact Assessments \(DPIAs\) to identify and mitigate privacy risks in accordance with:,fingerprint_match,2026-08-17 21:39:05.928975+00
Data Protection Impact Assessment (DPIA) Procedure.docx,A.7.2.5,ISO27701:2019,item:A.7.2.5:reg_processing_activity,present,medium,This procedure defines how Arion Networks conducts Data Protection Impact Assessments \(DPIAs\) to identify and mitigate privacy risks in accordance with:,fingerprint_match,2026-08-17 21:39:05.928975+00
Data Protection Impact Assessment (DPIA) Procedure.docx,A.7.2.5,ISO27701:2019,item:A.7.2.5:reg_residual_risk,present,medium,This procedure defines how Arion Networks conducts Data Protection Impact Assessments \(DPIAs\) to identify and mitigate privacy risks in accordance with:,fingerprint_match,2026-08-17 21:39:05.928975+00
Data Protection Impact Assessment (DPIA) Procedure.docx,A.7.2.5,ISO27701:2019,item:A.7.2.5:rev_date,present,medium,This procedure defines how Arion Networks conducts Data Protection Impact Assessments \(DPIAs\) to identify and mitigate privacy risks in accordance with:,fingerprint_match,2026-08-17 21:39:05.928975+00
Data Protection Impact Assessment (DPIA) Procedure.docx,A.7.2.5,ISO27701:2019,item:A.7.2.5:rev_reviewer,present,medium,This procedure defines how Arion Networks conducts Data Protection Impact Assessments \(DPIAs\) to identify and mitigate privacy risks in accordance with:,fingerprint_match,2026-08-17 21:39:05.928975+00
Data Protection Impact Assessment (DPIA) Procedure.docx,A.7.2.5,ISO27701:2019,item:A.7.2.5:rev_sa_consultation_audit,present,medium,This procedure defines how Arion Networks conducts Data Protection Impact Assessments \(DPIAs\) to identify and mitigate privacy risks in accordance with:,fingerprint_match,2026-08-17 21:39:05.928975+00
Data Protection Impact Assessment (DPIA) Procedure.docx,A.7.5.1,ISO27701:2019,item:A.7.5.1:proc_documented_compliance,present,medium,This procedure defines how Arion Networks conducts Data Protection Impact Assessments \(DPIAs\) to identify and mitigate privacy risks in accordance with:,fingerprint_match,2026-08-17 21:39:05.928975+00
Data Protection Impact Assessment (DPIA) Procedure.docx,A.7.5.1,ISO27701:2019,item:A.7.5.1:proc_schrems_tia,present,medium,This procedure defines how Arion Networks conducts Data Protection Impact Assessments \(DPIAs\) to identify and mitigate privacy risks in accordance with:,fingerprint_match,2026-08-17 21:39:05.928975+00
Data Protection Impact Assessment (DPIA) Procedure.docx,Art.15,GDPR:2016/679,item:Art.15:purposes,present,medium,"Applies to all processing activities that may present high risk to data subject rights and freedoms, including new systems, significant changes to existing processing, or regulatory requirements\.",fingerprint_match,2026-08-17 21:39:05.928975+00
Data Protection Impact Assessment (DPIA) Procedure.docx,Art.15,GDPR:2016/679,item:Art.15:source,present,medium,"Applies to all processing activities that may present high risk to data subject rights and freedoms, including new systems, significant changes to existing processing, or regulatory requirements\.",fingerprint_match,2026-08-17 21:39:05.928975+00
Data Protection Impact Assessment (DPIA) Procedure.docx,Art.32,GDPR:2016/679,item:Art.32:reg_appropriateness,present,medium,"- GDPR Article 35
- ISO/IEC 27701:2019 control A\.7\.2\.5
- Privacy and Information Security and Data Management Policy \(DOC003\)",fingerprint_match,2026-08-17 21:39:05.928975+00
Data Protection Impact Assessment (DPIA) Procedure.docx,Art.32,GDPR:2016/679,item:Art.32:reg_risk_assessment,present,medium,This procedure defines how Arion Networks conducts Data Protection Impact Assessments \(DPIAs\) to identify and mitigate privacy risks in accordance with:,fingerprint_match,2026-08-17 21:39:05.928975+00
Data Protection Impact Assessment (DPIA) Procedure.docx,Art.35,GDPR:2016/679,item:Art.35:review_trigger,present,medium,This procedure defines how Arion Networks conducts Data Protection Impact Assessments \(DPIAs\) to identify and mitigate privacy risks in accordance with:,fingerprint_match,2026-08-17 21:39:05.928975+00
Data Protection Impact Assessment (DPIA) Procedure.docx,Art.36,GDPR:2016/679,item:Art.36:scope_ms_law,present,medium,"- GDPR Article 35
- ISO/IEC 27701:2019 control A\.7\.2\.5
- Privacy and Information Security and Data Management Policy \(DOC003\)",fingerprint_match,2026-08-17 21:39:05.928975+00
Data Protection Impact Assessment (DPIA) Procedure.docx,A.7.2.1,ISO27701:2019,item:A.7.2.1:rev_coverage_check,present,medium,Purpose of Processing: Detailed explanation of why the processing is needed and what objectives it serves.,extracted,2026-08-17 21:39:05.928975+00
Data Protection Impact Assessment (DPIA) Procedure.docx,A.7.2.2,ISO27701:2019,item:A.7.2.2:rev_basis_currency,present,medium,Legal Basis: Specific GDPR Article 6 legal basis for the processing activity.,extracted,2026-08-17 21:39:05.928975+00
Data Protection Impact Assessment (DPIA) Procedure.docx,A.7.2.6,ISO27701:2019,item:A.7.2.6:rev_coverage_check,present,low,Vendor Assessment: DPIAs consider third-party processing risks,extracted,2026-08-17 21:39:05.928975+00
Data Protection Impact Assessment (DPIA) Procedure.docx,A.7.4.2,ISO27701:2019,,present,medium,"Technical safeguards (encryption, access controls, data minimization)",extracted,2026-08-17 21:39:05.928975+00
