filename,control_ref,standard_id,checklist_item_id,status,confidence,excerpt,inference_source,extracted_at
Data Quality Accuracy Procedure.docx,A.5.34,ISO27001:2022,item:A.5.34:owner,present,medium,"[Bridge: 27701 A.7.4.3 accuracy and quality of PII operationalises 27001 A.5.34 data-integrity aspect of privacy protection.] - Clarify in contracts who is responsible for data accuracy
- Follow clien",xfw_bridge,2026-08-17 19:54:09.999873+00
Data Protection Impact Assessment (DPIA) Procedure.docx,A.7.2.5,ISO27701:2019,item:A.7.2.5:proc_29134_alignment,present,medium,This procedure defines how Arion Networks conducts Data Protection Impact Assessments \(DPIAs\) to identify and mitigate privacy risks in accordance with:,fingerprint_match,2026-08-17 19:54:10.56861+00
Data Protection Impact Assessment (DPIA) Procedure.docx,A.7.2.5,ISO27701:2019,item:A.7.2.5:proc_prior_consultation,present,medium,This procedure defines how Arion Networks conducts Data Protection Impact Assessments \(DPIAs\) to identify and mitigate privacy risks in accordance with:,fingerprint_match,2026-08-17 19:54:10.56861+00
Data Protection Impact Assessment (DPIA) Procedure.docx,A.7.2.5,ISO27701:2019,item:A.7.2.5:proc_assessment_scope,present,medium,This procedure defines how Arion Networks conducts Data Protection Impact Assessments \(DPIAs\) to identify and mitigate privacy risks in accordance with:,fingerprint_match,2026-08-17 19:54:10.56861+00
Data Protection Impact Assessment (DPIA) Procedure.docx,A.7.2.5,ISO27701:2019,item:A.7.2.5:proc_trigger_criteria,present,medium,This procedure defines how Arion Networks conducts Data Protection Impact Assessments \(DPIAs\) to identify and mitigate privacy risks in accordance with:,fingerprint_match,2026-08-17 19:54:10.56861+00
Data Protection Impact Assessment (DPIA) Procedure.docx,A.7.2.5,ISO27701:2019,item:A.7.2.5:proc_trigger_criteria,present,high,DPIA must be conducted when processing: High Risk to Rights and Freedoms: New processing presents significant privacy risks; Significant Changes: Major modifications to existing processing activities ,extracted,2026-08-17 19:54:10.56861+00
Data Protection Impact Assessment (DPIA) Procedure.docx,A.7.2.1,ISO27701:2019,item:A.7.2.1:rev_coverage_check,present,medium,Purpose of Processing: Detailed explanation of why the processing is needed and what objectives it serves.,extracted,2026-08-17 19:54:10.56861+00
Data Protection Impact Assessment (DPIA) Procedure.docx,A.7.2.2,ISO27701:2019,item:A.7.2.2:rev_basis_currency,present,medium,Legal Basis: Specific GDPR Article 6 legal basis for the processing activity.,extracted,2026-08-17 19:54:10.56861+00
Data Protection Impact Assessment (DPIA) Procedure.docx,A.7.2.6,ISO27701:2019,item:A.7.2.6:rev_coverage_check,present,medium,"Legal protections (contracts, DPAs, consent mechanisms)",extracted,2026-08-17 19:54:10.56861+00
Data Protection Impact Assessment (DPIA) Procedure.docx,A.7.2.8,ISO27701:2019,item:A.7.2.8:rev_completeness,present,high,All DPIAs are documented in the centralized DPIA Log Sheet. Each entry must include the following information: DPIA Reference ID: Unique identifier for tracking and reference purposes.,extracted,2026-08-17 19:54:10.56861+00
Data Protection Impact Assessment (DPIA) Procedure.docx,A.7.4.4,ISO27701:2019,,present,medium,"Technical safeguards (encryption, access controls, data minimization)",extracted,2026-08-17 19:54:10.56861+00
Data Protection Impact Assessment (DPIA) Procedure.docx,A.7.4.7,ISO27701:2019,,present,medium,"Data Flow Description (collection, storage, sharing, retention)",extracted,2026-08-17 19:54:10.56861+00
Data Protection Impact Assessment (DPIA) Procedure.docx,A.5.34,ISO27001:2022,item:A.5.34:owner,present,high,[Bridge: 27701 A.7.2.5 privacy impact assessment operationalises 27001 A.5.34 by identifying + treating PII-specific risks.] DPIA must be conducted when processing: High Risk to Rights and Freedoms: N,xfw_bridge,2026-08-17 19:54:10.938867+00
Data Protection Impact Assessment (DPIA) Procedure.docx,6.1.2,ISO27001:2022,item:6.1.2:reg_owner,present,high,[Bridge: Privacy impact assessment is a specialised form of 27001 6.1.2 information security risk assessment applied to PII scope.] DPIA must be conducted when processing: High Risk to Rights and Free,xfw_bridge,2026-08-17 19:54:10.938867+00
Consent Management Procedure.docx,A.7.2.3,ISO27701:2019,item:A.7.2.3:rev_children_audit,present,medium,"obtains, records, and manages consent for the processing of personal data, including mechanisms for withdrawal, in alignment with:",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.7.2.3,ISO27701:2019,item:A.7.2.3:scope_special_category_map,present,medium,"obtains, records, and manages consent for the processing of personal data, including mechanisms for withdrawal, in alignment with:",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.7.2.3,ISO27701:2019,item:A.7.2.3:scope_children_thresholds,present,medium,"obtains, records, and manages consent for the processing of personal data, including mechanisms for withdrawal, in alignment with:",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.7.2.3,ISO27701:2019,item:A.7.2.3:scope_consent_activities,present,medium,"obtains, records, and manages consent for the processing of personal data, including mechanisms for withdrawal, in alignment with:",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.7.2.3,ISO27701:2019,item:A.7.2.3:proc_special_category_overlay,present,medium,"obtains, records, and manages consent for the processing of personal data, including mechanisms for withdrawal, in alignment with:",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.7.2.3,ISO27701:2019,item:A.7.2.3:proc_no_bundling,present,medium,"obtains, records, and manages consent for the processing of personal data, including mechanisms for withdrawal, in alignment with:",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.7.2.3,ISO27701:2019,item:A.7.2.3:proc_when_consent_required,present,medium,"obtains, records, and manages consent for the processing of personal data, including mechanisms for withdrawal, in alignment with:",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.7.2.4,ISO27701:2019,item:A.7.2.4:rev_date,present,medium,"obtains, records, and manages consent for the processing of personal data, including mechanisms for withdrawal, in alignment with:",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.7.2.4,ISO27701:2019,item:A.7.2.4:scope_exclusions,present,medium,"obtains, records, and manages consent for the processing of personal data, including mechanisms for withdrawal, in alignment with:",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.7.2.4,ISO27701:2019,item:A.7.2.4:scope_retention,present,medium,"obtains, records, and manages consent for the processing of personal data, including mechanisms for withdrawal, in alignment with:",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.7.2.4,ISO27701:2019,item:A.7.2.4:scope_consent_activities,present,medium,"obtains, records, and manages consent for the processing of personal data, including mechanisms for withdrawal, in alignment with:",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.7.2.4,ISO27701:2019,item:A.7.2.4:reg_channel,present,medium,"obtains, records, and manages consent for the processing of personal data, including mechanisms for withdrawal, in alignment with:",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.7.2.4,ISO27701:2019,item:A.7.2.4:reg_timestamp,present,medium,"obtains, records, and manages consent for the processing of personal data, including mechanisms for withdrawal, in alignment with:",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.7.2.4,ISO27701:2019,item:A.7.2.4:reg_subject_id,present,medium,"obtains, records, and manages consent for the processing of personal data, including mechanisms for withdrawal, in alignment with:",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.7.2.4,ISO27701:2019,item:A.7.2.4:reg_event_id,present,medium,"obtains, records, and manages consent for the processing of personal data, including mechanisms for withdrawal, in alignment with:",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.7.2.4,ISO27701:2019,item:A.7.2.4:proc_unambiguous_test,present,medium,"obtains, records, and manages consent for the processing of personal data, including mechanisms for withdrawal, in alignment with:",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.7.2.4,ISO27701:2019,item:A.7.2.4:proc_specific_test,present,medium,"obtains, records, and manages consent for the processing of personal data, including mechanisms for withdrawal, in alignment with:",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.7.2.4,ISO27701:2019,item:A.7.2.4:proc_freely_given_test,present,medium,"obtains, records, and manages consent for the processing of personal data, including mechanisms for withdrawal, in alignment with:",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.7.2.4,ISO27701:2019,item:A.7.2.4:proc_pre_consent_information,present,medium,"obtains, records, and manages consent for the processing of personal data, including mechanisms for withdrawal, in alignment with:",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.7.2.4,ISO27701:2019,item:A.7.2.4:proc_demonstration_pathway,present,medium,"obtains, records, and manages consent for the processing of personal data, including mechanisms for withdrawal, in alignment with:",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.7.2.4,ISO27701:2019,item:A.7.2.4:proc_record_fields,present,medium,"obtains, records, and manages consent for the processing of personal data, including mechanisms for withdrawal, in alignment with:",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.7.2.8,ISO27701:2019,item:A.7.2.8:scope_exclusions,present,medium,"obtains, records, and manages consent for the processing of personal data, including mechanisms for withdrawal, in alignment with:",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.7.2.8,ISO27701:2019,item:A.7.2.8:scope_covered_activities,present,medium,"obtains, records, and manages consent for the processing of personal data, including mechanisms for withdrawal, in alignment with:",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.7.2.8,ISO27701:2019,item:A.7.2.8:proc_change_capture,present,medium,"obtains, records, and manages consent for the processing of personal data, including mechanisms for withdrawal, in alignment with:",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.7.2.8,ISO27701:2019,item:A.7.2.8:ropa_owner,present,medium,"obtains, records, and manages consent for the processing of personal data, including mechanisms for withdrawal, in alignment with:",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.7.2.8,ISO27701:2019,item:A.7.2.8:ropa_security_measures,present,medium,"obtains, records, and manages consent for the processing of personal data, including mechanisms for withdrawal, in alignment with:",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.7.2.8,ISO27701:2019,item:A.7.2.8:ropa_recipients,present,medium,"obtains, records, and manages consent for the processing of personal data, including mechanisms for withdrawal, in alignment with:",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.7.2.8,ISO27701:2019,item:A.7.2.8:ropa_activity_id,present,medium,"obtains, records, and manages consent for the processing of personal data, including mechanisms for withdrawal, in alignment with:",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,B.8.2.2,ISO27701:2019,item:B.8.2.2:rev_date,present,medium,"This procedure is aligned with the Privacy Policy \(last updated 29 August 2025\) and the Cookie Policy \(last updated 29 August 2025\), which define when consent is required for website and service\-",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,B.8.2.2,ISO27701:2019,item:B.8.2.2:scope_own_controller,present,medium,This procedure outlines how Arion Networks s\.r\.o\.,fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,B.8.2.2,ISO27701:2019,item:B.8.2.2:proc_technical_binding,present,medium,"- GDPR Article 6\(1\)\(a\), Article 7
- ISO/IEC 27701:2019 control A\.7\.5\.5
- CCPA/CPRA consumer opt\-out rights",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,B.8.2.3,ISO27701:2019,item:B.8.2.3:rev_isolation_audit,present,medium,"- Consent is the legal basis for processing
- Individuals have the right to opt out of data use \(e\.g\., for marketing, analytics, or third\-party sharing\)
- Regulatory or contractual obligations re",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,B.8.2.3,ISO27701:2019,item:B.8.2.3:rev_date,present,medium,"This procedure is aligned with the Privacy Policy \(last updated 29 August 2025\) and the Cookie Policy \(last updated 29 August 2025\), which define when consent is required for website and service\-",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,B.8.2.3,ISO27701:2019,item:B.8.2.3:scope_marketing_channels,present,medium,"- Consent is the legal basis for processing
- Individuals have the right to opt out of data use \(e\.g\., for marketing, analytics, or third\-party sharing\)
- Regulatory or contractual obligations re",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,B.8.2.3,ISO27701:2019,item:B.8.2.3:reg_subject_consent,present,medium,"obtains, records, and manages consent for the processing of personal data, including mechanisms for withdrawal, in alignment with:",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,B.8.2.3,ISO27701:2019,item:B.8.2.3:reg_customer_permit,present,medium,"- Consent is the legal basis for processing
- Individuals have the right to opt out of data use \(e\.g\., for marketing, analytics, or third\-party sharing\)
- Regulatory or contractual obligations re",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,B.8.2.3,ISO27701:2019,item:B.8.2.3:proc_freely_given_alignment,present,medium,"obtains, records, and manages consent for the processing of personal data, including mechanisms for withdrawal, in alignment with:",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,B.8.2.3,ISO27701:2019,item:B.8.2.3:proc_no_conditionality,present,medium,"This procedure is aligned with the Privacy Policy \(last updated 29 August 2025\) and the Cookie Policy \(last updated 29 August 2025\), which define when consent is required for website and service\-",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,B.8.2.3,ISO27701:2019,item:B.8.2.3:proc_consent_evidence_requirement,present,medium,"obtains, records, and manages consent for the processing of personal data, including mechanisms for withdrawal, in alignment with:",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.7.3.9,ISO27701:2019,item:A.7.3.9:rev_complaint_route_test,present,medium,"- __Other voluntary activities \(e\.g\., surveys, beta testing, recordings, special category data\):__ Consent required \(Art\.",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.7.3.9,ISO27701:2019,item:A.7.3.9:rev_channel_test,present,medium,"- __Other voluntary activities \(e\.g\., surveys, beta testing, recordings, special category data\):__ Consent required \(Art\.",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.7.3.9,ISO27701:2019,item:A.7.3.9:rev_date,present,medium,"This procedure is aligned with the Privacy Policy \(last updated 29 August 2025\) and the Cookie Policy \(last updated 29 August 2025\), which define when consent is required for website and service\-",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.7.3.9,ISO27701:2019,item:A.7.3.9:scope_legitimate_test,present,medium,"- Consent is the legal basis for processing
- Individuals have the right to opt out of data use \(e\.g\., for marketing, analytics, or third\-party sharing\)
- Regulatory or contractual obligations re",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.7.3.9,ISO27701:2019,item:A.7.3.9:reg_sla_met_flag,present,medium,"- Freely given: Not tied to unrelated services or terms
- Specific: Clearly identifies the purpose\(s\) of data processing
- Informed: Communicates who is processing the data and for what reason
- Una",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.7.3.9,ISO27701:2019,item:A.7.3.9:reg_request_id,present,medium,"- Consent is the legal basis for processing
- Individuals have the right to opt out of data use \(e\.g\., for marketing, analytics, or third\-party sharing\)
- Regulatory or contractual obligations re",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.7.3.9,ISO27701:2019,item:A.7.3.9:proc_complaint_route,present,medium,"- GDPR Article 6\(1\)\(a\), Article 7
- ISO/IEC 27701:2019 control A\.7\.5\.5
- CCPA/CPRA consumer opt\-out rights",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.7.3.9,ISO27701:2019,item:A.7.3.9:proc_response_times,present,medium,"- Freely given: Not tied to unrelated services or terms
- Specific: Clearly identifies the purpose\(s\) of data processing
- Informed: Communicates who is processing the data and for what reason
- Una",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.7.3.9,ISO27701:2019,item:A.7.3.9:proc_intake_channels,present,medium,"This procedure is aligned with the Privacy Policy \(last updated 29 August 2025\) and the Cookie Policy \(last updated 29 August 2025\), which define when consent is required for website and service\-",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.7.5.3,ISO27701:2019,item:A.7.5.3:rev_cooperation_test,present,medium,"obtains, records, and manages consent for the processing of personal data, including mechanisms for withdrawal, in alignment with:",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.7.5.3,ISO27701:2019,item:A.7.5.3:rev_completeness,present,medium,"obtains, records, and manages consent for the processing of personal data, including mechanisms for withdrawal, in alignment with:",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.7.5.3,ISO27701:2019,item:A.7.5.3:scope_retention_period,present,medium,This procedure outlines how Arion Networks s\.r\.o\.,fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.7.5.3,ISO27701:2019,item:A.7.5.3:reg_basis_link,present,medium,"obtains, records, and manages consent for the processing of personal data, including mechanisms for withdrawal, in alignment with:",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.7.5.3,ISO27701:2019,item:A.7.5.3:reg_pii_scope,present,medium,"obtains, records, and manages consent for the processing of personal data, including mechanisms for withdrawal, in alignment with:",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.7.5.3,ISO27701:2019,item:A.7.5.3:reg_third_party,present,medium,"obtains, records, and manages consent for the processing of personal data, including mechanisms for withdrawal, in alignment with:",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.7.5.3,ISO27701:2019,item:A.7.5.3:reg_direction,present,medium,"obtains, records, and manages consent for the processing of personal data, including mechanisms for withdrawal, in alignment with:",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.7.5.3,ISO27701:2019,item:A.7.5.3:proc_retention_policy,present,medium,This procedure outlines how Arion Networks s\.r\.o\.,fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.7.5.3,ISO27701:2019,item:A.7.5.3:proc_cooperation_channel,present,medium,"obtains, records, and manages consent for the processing of personal data, including mechanisms for withdrawal, in alignment with:",fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.7.5.3,ISO27701:2019,item:A.7.5.3:proc_transfer_event_capture,present,medium,This procedure outlines how Arion Networks s\.r\.o\.,fingerprint_match,2026-08-17 19:54:35.328724+00
Consent Management Procedure.docx,A.5.34,ISO27001:2022,item:A.5.34:owner,present,medium,"[Bridge: 27701 A.7.2.3 determining when consent is required is a scoping decision that implements 27001 A.5.34 privacy protection.] obtains, records, and manages consent for the processing of personal",xfw_bridge,2026-08-17 19:54:35.800822+00
Consent Management Procedure.docx,A.5.9,ISO27001:2022,item:A.5.9:proc_ownership,present,medium,"[Bridge: Consent records are a class of information whose retention + management falls under 27001 A.5.9 inventory / asset lifecycle controls.] obtains, records, and manages consent for the processing",xfw_bridge,2026-08-17 19:54:35.800822+00
Consent Management Procedure.docx,A.5.20,ISO27001:2022,item:A.5.20:acceptable_use,present,medium,[Bridge: 27701 B.8.2.2 processing only for organisation-authorised purposes is a supplier-agreement term covered by 27001 A.5.20.] This procedure is aligned with the Privacy Policy \(last updated 29 A,xfw_bridge,2026-08-17 19:54:35.800822+00
Consent Management Procedure.docx,A.5.16,ISO27001:2022,item:A.5.16:ownership,present,medium,[Bridge: 27701 A.7.3.9 handling requests requires identity verification of the requestor — 27001 A.5.16 identity management is the general control.] - Freely given: Not tied to unrelated services or t,xfw_bridge,2026-08-17 19:54:35.800822+00
Consent Management Procedure.docx,A.5.17,ISO27001:2022,item:A.5.17:allocation,present,medium,"[Bridge: Verifying requestor identity for PII principal requests leans on the authentication controls at 27001 A.5.17.] - Freely given: Not tied to unrelated services or terms
- Specific: Clearly iden",xfw_bridge,2026-08-17 19:54:35.800822+00
Consent Management Procedure.docx,A.5.27,ISO27001:2022,item:A.5.27:actions,present,medium,[Bridge: Request-handling patterns feed the incident-learning loop at 27001 A.5.27 when patterns emerge (e.g. surge in erasure requests indicates a systemic issue).] - Freely given: Not tied to unrela,xfw_bridge,2026-08-17 19:54:35.800822+00
Consent Management Procedure.docx,Art.30.1.e,GDPR:2016/679,item:Art.30:categories_data,present,medium,"[Bridge: 27701 A.7.5.3 transfer records support Art.30.1.e transfer-recipient recording.] obtains, records, and manages consent for the processing of personal data, including mechanisms for withdrawal",xfw_bridge,2026-08-17 19:54:35.800822+00
Processor Operations Procedures.docx,A.7.2.1,ISO27701:2019,item:A.7.2.1:rev_undocumented_sweep,present,medium,"- Logging processing activities \(A\.8\.3\.1\)
- Secure return or deletion of personal data upon contract termination \(A\.8\.3\.2\)
- Assisting customers with their GDPR obligations \(B\.8\.2\.1\)",fingerprint_match,2026-08-17 19:54:37.566635+00
Processor Operations Procedures.docx,A.7.2.1,ISO27701:2019,item:A.7.2.1:rev_specificity_audit,present,medium,"- Maintain a log for each client engagement where Arion processes PII
- Each log entry must include:
	- Processing purpose
	- Data categories
	- Processing duration
	- Subprocessors used
	- Security m",fingerprint_match,2026-08-17 19:54:37.566635+00
Processor Operations Procedures.docx,A.7.2.1,ISO27701:2019,item:A.7.2.1:rev_date,present,medium,"- Maintain a log for each client engagement where Arion processes PII
- Each log entry must include:
	- Processing purpose
	- Data categories
	- Processing duration
	- Subprocessors used
	- Security m",fingerprint_match,2026-08-17 19:54:37.566635+00
